-0.9243,0.0,0.9333,0.25,-0.8438,-1.1626,1.4309,1.4122,1.25,1.7143,0.0,-0.6667,-0.1429,0.0,0.1541
-0.8703,0.0,0.8,0.25,-0.9375,-1.1823,1.3496,1.3282,1.25,1.8367,0.0,-0.6667,-0.1429,0.0,0.0987
-0.7838,0.0,0.4667,0.0,-1.0625,-1.2118,1.3008,1.2824,1.25,1.7551,0.0,-0.6667,-0.1429,0.0,0.2481
-0.773,0.0,0.5333,0.1,-1.0312,-1.1773,1.3008,1.2824,1.25,1.449,0.0,-0.6667,-0.1429,0.0,0.1927
-0.773,0.0,0.1333,0.25,-1.0625,-1.202,1.3008,1.2824,1.25,0.949,0.0,-0.6667,-0.1429,0.0,0.3092
-0.827,0.0,0.0,0.0,-0.75,-1.0246,1.2927,1.2748,1.25,0.3673,0.0,-0.6667,-0.1429,0.0,0.1532
-0.9135,0.0,0.2667,0.0,-0.5938,-1.0099,1.3496,1.3359,0.125,0.0,0.0,-0.6667,-0.1429,0.0,0.0855
-0.9514,0.0,0.1333,0.0,-0.5312,-1.0099,1.3659,1.3511,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0526
-0.9838,0.0,-0.4667,0.1,-0.4062,-0.9754,1.3659,1.3511,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.1814
-1.0108,0.0,-0.0667,0.0,-0.375,-0.9852,1.3577,1.3511,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.3139
-1.0054,0.0,0.1333,0.25,-0.2812,-0.9409,1.374,1.3664,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.2932
-1.0216,0.0,-0.1333,0.1,-0.2812,-0.9557,1.4065,1.3969,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.2162
-1.0649,0.0,0.4,0.1,-0.3125,-1.0049,1.4309,1.4198,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1391
-1.1027,0.0,-0.6667,0.25,-0.25,-1.0099,1.4309,1.4198,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1382
-1.1514,0.0,-0.6667,0.1,-0.0938,-0.9901,1.4472,1.4427,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.172
-1.1784,0.0,-0.7333,0.1,-0.1562,-1.0394,1.4634,1.458,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0329
-1.1892,0.0,0.4,0.0,-0.0938,-1.0246,1.4472,1.4427,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.1795
-1.2054,0.0,-0.4667,0.1,0.0312,-0.9951,1.4553,1.4504,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0235
-1.2108,0.0,-0.0667,0.0,-0.0625,-1.0296,1.4878,1.4809,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1532
-1.2216,0.0,-0.7333,0.45,0.0625,-1.0,1.4878,1.4809,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1532
-1.227,0.0,-0.6,0.1,0.0,-1.0246,1.5041,1.5038,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1447
-1.1892,0.0,-0.8667,-1.25,-0.4062,-1.1478,1.5528,1.542,0.75,0.2449,0.0,-0.6667,-0.1429,0.0,0.2735
-1.0324,0.0,-0.5333,0.25,-0.7188,-1.1724,1.5935,1.5725,1.25,0.8673,0.0,-0.6667,-0.1429,0.0,0.1598
-0.9027,0.0,-0.3333,0.1,-0.8125,-1.1232,1.5935,1.5649,1.25,1.3673,0.0,-0.6667,-0.1429,0.0,0.1316
-0.7946,0.0,0.0667,0.1,-0.9375,-1.1232,1.5285,1.4962,1.25,1.7041,0.0,-0.6667,-0.1429,0.0,0.0695
-0.7135,0.0,-0.2667,0.0,-1.0625,-1.1576,1.4553,1.4198,1.25,1.8163,0.0,-0.6667,-0.1429,0.0,0.062
-0.6432,0.0,0.0667,-0.45,-1.125,-1.1576,1.3984,1.3664,1.25,1.7143,0.0,-0.6667,-0.1429,0.0,0.2303
-0.6162,0.0,0.3333,-0.45,-1.125,-1.1379,1.3821,1.3435,1.25,1.3878,0.0,-0.5556,-0.1429,0.0,0.3242
-0.6,0.0,-0.0667,-0.45,-1.1562,-1.1527,1.3577,1.3206,1.25,0.9286,0.0,-0.6667,-0.1429,0.0,0.2462
-0.6919,0.0,-0.4,0.1,-1.125,-1.1921,1.3659,1.3359,1.25,0.3571,0.0,-0.6667,-0.1429,0.0,0.3327
-0.7946,0.0,-0.1333,0.0,-1.0625,-1.2167,1.3902,1.3664,0.125,0.0,0.0,-0.6667,-0.1429,0.0,0.312
-0.8216,0.0,0.1333,0.1,-1.0,-1.1872,1.4634,1.4351,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.2763
-0.8649,0.0,-0.2,0.0,-0.3438,-0.8522,1.5285,1.5038,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3186
-0.9189,0.0,-0.7333,0.1,-0.2812,-0.867,1.4553,1.4351,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3055
-0.9514,0.0,-0.7333,0.1,-0.4375,-0.9655,1.4472,1.4275,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1889
-0.9838,0.0,-0.3333,0.0,-0.4688,-1.0049,1.4959,1.4809,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1541
-0.9838,0.0,-0.6667,0.1,-0.2812,-0.9212,1.4715,1.458,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1974
-0.9946,0.0,-0.9333,-1.35,-0.3125,-0.9458,1.439,1.4275,0.0,-0.0102,0.0,-0.2222,-0.1429,0.0,0.1701
-1.0162,0.0,-0.8,-1.25,-0.375,-0.9901,1.4472,1.4351,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0658
-1.0378,0.0,-0.4667,-1.1,-0.2812,-0.9704,1.3821,1.374,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.0132
-1.0541,0.0,-0.8,-1.25,-0.1875,-0.9458,1.3659,1.3588,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0122
-1.0703,0.0,-0.7333,0.45,-0.2812,-0.9951,1.3252,1.3206,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0085
-1.0865,0.0,-0.6667,-1.25,-0.1875,-0.9704,1.2927,1.2901,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.0395
-1.0973,0.0,-0.4,-1.1,-0.0312,-0.9212,1.2439,1.2443,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.0959
-1.1027,0.0,-0.4667,-1.25,-0.0625,-0.9409,1.2358,1.2366,0.0,-0.0102,0.0,-0.4444,-0.1429,0.0,-0.1438
-1.0649,0.0,-0.3333,-1.1,-0.2188,-0.9655,1.2764,1.2748,0.5,0.2143,0.0,-0.3333,-0.1429,0.0,-0.2472
-0.9622,0.0,-0.7333,0.45,-0.5,-1.0,1.2927,1.2824,1.25,0.6327,0.0,-0.2222,-0.1429,0.0,-0.3712
-0.8541,0.0,-0.5333,0.45,-0.5938,-0.9606,1.2439,1.229,0.375,0.7347,0.0,0.3333,1.1429,2.2727,-0.3421
-0.7946,0.0,-0.7333,0.45,-0.6875,-0.9606,1.1626,1.1527,0.0,0.6429,0.0,0.4444,1.2857,2.1818,-0.3562
-0.7135,0.0,-0.2,-0.2,-0.5,-0.798,1.1301,1.1145,0.0,0.7959,0.0,0.2222,0.5714,2.3636,-0.4145
-0.6054,0.0,0.4667,-0.35,-0.625,-0.7734,1.0569,1.0382,1.0,1.2857,0.0,0.1111,0.0,0.9091,-0.5818
-0.5622,0.0,0.6,-0.2,-0.5,-0.6749,0.9756,0.9542,1.25,1.2449,0.0,0.2222,-0.1429,0.0,-0.7237
-0.6108,0.0,-0.1333,-0.1,-0.2188,-0.5813,0.9431,0.9313,0.5,0.5102,0.0,0.3333,1.1429,1.0,-0.6889
-0.627,0.0,-0.3333,0.0,0.1562,-0.4532,0.9024,0.8931,0.0,0.1735,0.0,0.3333,1.1429,0.7273,-0.6306
-0.6486,0.0,-0.2,-0.1,0.4062,-0.3941,0.9106,0.9008,0.0,-0.0102,0.0,0.0,0.7143,0.9091,-0.6898
-0.6919,0.0,-0.5333,-0.2,0.5625,-0.3842,0.8943,0.8855,0.0,-0.0102,0.0,0.4444,0.1429,0.4545,-0.7293
-0.6973,0.0,-0.4,0.0,0.5938,-0.3793,0.8862,0.8855,0.0,-0.0102,0.0,0.4444,0.4286,0.3636,-0.7754
-0.6973,0.0,0.0,0.0,0.5938,-0.3793,0.8455,0.8397,0.0,-0.0102,0.0,0.2222,1.0,1.0,-0.8167
-0.7351,0.0,-0.4667,-0.1,0.7188,-0.3793,0.8211,0.8244,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.9182
-0.7676,0.0,-0.5333,0.1,0.7812,-0.3892,0.813,0.8168,0.0,-0.0102,0.0,0.3333,1.1429,0.9091,-0.9934
-0.7838,0.0,-0.0667,0.0,0.75,-0.4138,0.7805,0.7863,0.0,-0.0102,0.0,0.3333,1.1429,0.0,-1.2209
-0.7946,0.0,0.2667,0.25,0.7812,-0.4138,0.8049,0.8092,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-1.2632
-0.8541,0.0,0.8,0.1,0.5938,-0.5172,0.8374,0.8473,0.0,-0.0102,0.0,0.2222,1.0,0.6364,-1.328
-0.8919,0.0,0.2,0.25,0.5938,-0.5517,0.8455,0.855,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-1.3346
-0.9297,0.0,-0.2667,0.45,0.2812,-0.6749,0.813,0.8244,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-1.2528
-0.9784,0.0,-0.4,0.35,0.1562,-0.7586,0.813,0.8321,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-1.1692
-1.0162,0.0,-0.8,0.25,0.0625,-0.8227,0.8211,0.8397,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-1.062
-1.0216,0.0,-0.1333,0.35,-0.1875,-0.9163,0.813,0.8321,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.8374
-1.0162,0.0,1.0,0.25,-0.3125,-0.9606,0.8618,0.8779,0.0,-0.0102,0.0,-0.5556,-0.1429,0.0,-0.5282
-1.027,0.0,0.7333,0.25,-0.2812,-0.9606,0.8943,0.9084,0.625,0.2347,0.0,-0.6667,-0.1429,0.0,-0.5592
-0.9892,0.0,1.1333,0.25,-0.3438,-0.9557,0.9512,0.9618,1.25,0.8163,0.0,-0.4444,-0.1429,0.0,-0.5865
-0.9243,0.0,1.2667,0.25,-0.5625,-1.0,0.9675,0.9695,1.25,1.2857,0.0,-0.2222,-0.1429,0.0,-0.3797
-0.8811,0.0,1.2,0.1,-0.6875,-1.0345,0.9024,0.9084,1.25,1.3571,0.0,-0.2222,-0.1429,0.0,-0.1964
-0.8108,0.0,0.6667,0.1,-0.8125,-1.0493,0.8618,0.8626,1.25,1.8061,0.0,-0.5556,-0.1429,0.0,-0.0103
-0.8,0.0,0.4,0.1,-0.9688,-1.1478,0.813,0.8168,1.25,1.7857,0.0,-0.6667,-0.1429,0.0,0.2632
-0.7405,0.0,1.1333,0.0,-1.125,-1.2315,0.7886,0.7939,1.25,1.4592,0.0,-0.6667,-0.1429,0.0,0.2434
-0.7514,0.0,0.6,0.25,-1.0938,-1.2118,0.7561,0.7634,1.25,1.0,0.0,-0.6667,-0.1429,0.0,0.3327
-0.7892,0.0,0.0667,0.1,-1.0938,-1.2414,0.7398,0.7481,1.25,0.4082,0.0,-0.6667,-0.1429,0.0,0.3327
-0.8541,0.0,-0.1333,0.0,-1.0312,-1.2365,0.7805,0.7939,0.125,0.0,0.0,-0.6667,-0.1429,0.0,0.3327
-0.8865,0.0,-0.2,0.1,-0.9375,-1.1921,0.8049,0.8168,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3327
-0.9135,0.0,-0.0667,0.1,-0.875,-1.1724,0.7886,0.8015,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3327
-0.9297,0.0,0.0,0.35,-0.875,-1.1872,0.8293,0.8397,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3327
-0.9838,0.0,-0.0667,0.1,-0.7812,-1.1675,0.8618,0.8779,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1494
-1.0324,0.0,-0.2,0.1,-0.6562,-1.1379,0.878,0.8931,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0357
-1.0703,0.0,-0.2667,0.1,-0.5938,-1.1379,0.8862,0.9008,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1758
-1.0973,0.0,0.0,0.1,-0.5938,-1.1576,0.9024,0.9237,0.0,-0.0102,0.0,0.2222,-0.1429,0.0,0.1833
-1.1135,0.0,-0.6,0.1,-0.5625,-1.1576,0.9268,0.9466,0.0,-0.0102,0.0,-0.1111,0.0,4.9091,0.203
-1.0919,0.0,-1.1333,-1.35,-0.5938,-1.1527,0.935,0.9542,0.0,-0.0102,0.0,0.2222,-0.1429,0.0,0.2049
-1.0811,0.0,-0.6667,0.35,-0.6562,-1.1773,0.8862,0.9008,0.0,-0.0102,0.0,0.2222,-0.1429,0.0,0.0921
-1.0757,0.0,-1.0,-1.35,-0.625,-1.1576,0.8699,0.8855,0.0,-0.0102,0.0,0.1111,-0.1429,0.0,0.1758
-1.0649,0.0,-0.8667,0.45,-0.6562,-1.1626,0.878,0.8931,0.0,-0.0102,0.0,0.3333,-0.1429,0.0,0.0827
-1.0595,0.0,-0.4,-1.1,-0.5625,-1.1133,0.8699,0.8855,0.0,-0.0102,0.0,0.2222,-0.1429,0.0,0.1175
-1.0811,0.0,-0.7333,0.45,-0.5312,-1.1133,0.935,0.9466,0.0,-0.0102,0.0,0.2222,0.1429,4.0909,-0.0047
-1.0541,0.0,-0.6,0.25,-0.5625,-1.1084,0.9756,0.9847,0.0,0.1429,0.0,0.2222,-0.1429,0.0,-0.0573
-1.0,0.0,-1.0,-1.35,-0.6562,-1.1133,1.0081,1.0153,0.75,0.4286,0.0,-0.5556,-0.1429,0.0,-0.1927
-0.8432,0.0,-0.0667,-0.1,-0.7812,-1.0591,1.0,1.0,1.25,1.1735,0.0,-0.6667,-0.1429,0.0,-0.2528
-0.7622,0.0,0.2667,0.0,-0.875,-1.0542,0.9837,0.9771,1.25,1.6429,0.0,-0.6667,-0.1429,0.0,-0.0658
-0.6865,0.0,-0.3333,-0.1,-1.0938,-1.1626,0.8699,0.8626,1.25,1.8163,0.0,-0.6667,-0.1429,0.0,0.1259
-0.6757,0.0,0.2,0.0,-1.0625,-1.1281,0.8699,0.8626,1.25,1.7245,0.0,-0.6667,-0.1429,0.0,0.1504
-0.6595,0.0,0.6667,0.1,-1.0938,-1.1429,0.8537,0.8473,1.25,1.4286,0.0,-0.6667,-0.1429,0.0,0.2397
-0.6378,0.0,0.0,0.1,-1.0625,-1.0985,0.8943,0.8855,1.25,0.9694,0.0,-0.6667,-0.1429,0.0,0.2688
-0.7297,0.0,0.0,0.1,-0.875,-1.0246,0.9024,0.9008,1.25,0.4082,0.0,-0.6667,-0.1429,0.0,0.3327
-0.8216,0.0,-0.1333,0.1,-0.875,-1.0985,0.9268,0.9237,0.125,0.0,0.0,-0.6667,-0.1429,0.0,0.3327
-0.8649,0.0,0.4,0.0,-0.6562,-1.0,0.9675,0.9695,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3327
-0.8973,0.0,-0.7333,-0.2,-0.25,-0.8374,0.9675,0.9695,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3327
-0.9405,0.0,-0.3333,0.0,-0.25,-0.8719,0.9756,0.9847,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.282
-0.973,0.0,-1.0667,-1.35,-0.2188,-0.8867,0.9675,0.9771,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3139
-0.9784,0.0,-0.9333,-1.35,-0.25,-0.9064,0.9675,0.9771,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3261
-0.9946,0.0,-0.8667,-1.25,-0.3438,-0.9557,0.9106,0.9237,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3205
-1.0054,0.0,-0.4,0.1,-0.1562,-0.8916,0.935,0.9466,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3083
-1.0162,0.0,-0.6,0.1,-0.0312,-0.8522,0.9756,0.9847,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.218
-1.0378,0.0,-0.8,0.1,0.0,-0.8621,0.9919,1.0,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0263
-1.0541,0.0,-0.3333,0.0,0.0312,-0.867,0.9837,0.9924,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.4586
-1.0703,0.0,-1.0667,-1.35,0.0938,-0.8571,0.9675,0.9771,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.0254
-1.0919,0.0,-0.7333,-1.25,0.0312,-0.8966,0.9593,0.9771,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.0742
-1.1081,0.0,-0.8,-1.25,0.0,-0.9212,0.9593,0.9771,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,-0.0461
-1.0973,0.0,-0.8667,0.45,-0.125,-0.9557,0.9675,0.9847,0.0,-0.0102,0.0,-0.3333,-0.1429,0.0,-0.2237
-1.0649,0.0,-0.6,-1.1,-0.1562,-0.9409,1.0081,1.0153,0.5,0.2143,0.0,-0.2222,-0.1429,0.0,-0.375
-0.8973,0.0,-0.1333,-0.45,-0.3125,-0.8621,1.0244,1.0229,1.25,0.7449,0.0,-0.2222,-0.1429,0.0,-0.375
-0.8,0.0,0.1333,0.25,-0.5,-0.867,1.0163,1.0076,1.25,1.1531,0.0,-0.6667,-0.1429,0.0,-0.0667
-0.7405,0.0,0.6667,0.25,-0.7188,-0.936,0.935,0.9313,1.25,1.5612,0.0,-0.6667,-0.1429,0.0,-0.2021
-0.6973,0.0,0.4,0.25,-0.7812,-0.9409,0.8943,0.8931,1.25,1.6122,0.0,-0.1111,-0.1429,0.0,-0.5226
-0.6811,0.0,1.2,0.25,-0.6875,-0.8719,0.8618,0.855,1.25,1.4082,0.0,0.0,-0.1429,0.0,-0.6335
-0.6324,0.0,0.8,0.1,-0.6875,-0.8325,0.8455,0.8397,1.25,1.1735,0.0,0.3333,-0.1429,0.0,-0.7143
-0.627,0.0,0.0667,0.1,-0.7812,-0.8818,0.8455,0.8397,0.75,0.6531,0.0,0.3333,-0.1429,0.0,-0.6729
-0.6811,0.0,0.0,0.25,-0.8438,-0.9655,0.8455,0.8397,0.0,0.2653,0.0,0.1111,-0.1429,0.0,-0.0902
-0.7405,0.0,-0.4667,0.1,-0.6875,-0.9163,0.8455,0.8473,0.0,0.0,0.0,0.2222,-0.1429,0.0,-0.3844
-0.7622,0.0,-0.1333,0.1,-0.4688,-0.8227,0.8293,0.8321,0.0,-0.0102,0.0,0.2222,1.0,4.0909,-0.5207
-0.7892,0.0,0.1333,0.1,-0.0312,-0.6601,0.8537,0.855,0.0,-0.0102,0.0,0.1111,0.5714,4.1818,-0.7613
-0.8054,0.0,-0.6,0.1,0.2188,-0.5862,0.8455,0.8473,0.0,-0.0102,0.0,0.1111,-0.1429,0.0,-0.8421
-0.8486,0.0,-0.6667,0.1,0.25,-0.6158,0.8293,0.8397,0.0,-0.0102,0.0,0.3333,0.1429,4.7273,-0.8665
-0.8757,0.0,-0.6667,0.25,-0.125,-0.7685,0.8374,0.8473,0.0,-0.0102,0.0,0.0,0.0,5.6364,-0.5902
-0.8919,0.0,0.0,0.1,-0.4062,-0.9015,0.8293,0.8397,0.0,-0.0102,0.0,-0.2222,-0.1429,0.0,-0.2086
-0.9081,0.0,-0.5333,0.25,-0.3125,-0.8719,0.8211,0.8321,0.0,-0.0102,0.0,0.0,0.0,4.3636,-0.3637
-0.9135,0.0,0.0,0.35,-0.5312,-0.9754,0.8699,0.8779,0.0,-0.0102,0.0,-0.2222,0.0,0.0,0.0385
-0.9405,0.0,-0.1333,0.25,-0.6875,-1.0788,0.9106,0.916,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.312
-1.0,0.0,-0.6667,0.1,-0.625,-1.0936,0.9024,0.916,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.328
-1.0378,0.0,-0.8667,-0.45,-0.5625,-1.0936,0.8862,0.9008,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3148
-1.0595,0.0,-0.8,-0.2,-0.5625,-1.1133,0.8618,0.8779,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.3102
-1.0649,0.0,-0.6667,0.0,-0.5,-1.0887,0.8699,0.8855,0.0,-0.0102,0.0,-0.4444,-0.1429,0.0,0.3158
-1.0757,0.0,-0.8,0.1,-0.4375,-1.069,0.8862,0.9008,0.0,-0.0102,0.0,-0.6667,-0.1429,0.0,0.1786
-1.0216,0.0,0.3333,0.0,-0.5,-1.0493,0.9187,0.9313,0.75,0.2347,0.0,-0.6667,-0.1429,0.0,-0.0442
-0.9297,0.0,0.1333,0.1,-0.625,-1.0394,0.9675,0.9695,1.25,0.8367,0.0,-0.6667,-0.1429,0.0,-0.0047
-0.8865,0.0,1.0,0.25,-0.75,-1.0739,0.9675,0.9695,1.25,1.3571,0.0,-0.6667,-0.1429,0.0,0.1081
-0.8216,0.0,0.6,0.1,-0.9062,-1.1232,0.8943,0.8931,1.25,1.7143,0.0,-0.6667,-0.1429,0.0,0.0855
-0.7838,0.0,0.9333,0.1,-0.9375,-1.1133,0.8618,0.8626,1.25,1.8469,0.0,-0.6667,-0.1429,0.0,0.0508
-0.7946,0.0,2.0667,0.1,-1.0312,-1.1921,0.813,0.8168,1.25,1.7653,0.0,-0.6667,-0.1429,0.0,0.093
-0.7568,0.0,1.0667,0.1,-1.125,-1.2463,0.8618,0.8626,1.25,1.449,0.0,-0.6667,-0.1429,0.0,0.1015
-0.7622,0.0,2.2667,0.1,-1.0312,-1.1675,0.9187,0.916,1.25,0.9796,0.0,-0.6667,-0.1429,0.0,0.0902
-0.8162,0.0,2.1333,0.1,-1.0938,-1.2611,0.9024,0.9008,1.25,0.3878,0.0,-0.4444,-0.1429,0.0,0.2923
